id,Genero,Tipo_Cliente,Edad,Tipo_Viaje,Clase,Distancia_Vuelo,Wifi_a_bordo,Comodidad_Horario,Facilidad_Reserva,Ubicacion_Puerta,Comida_Bebida,Embarque_Online,Comodidad_Asiento,Entretenimiento,Servicio_Abordo,Espacio_Piernas,Manejo_Equipaje,Servicio_Checkin,Servicio_Vuelo,Limpieza,TypeOfTravel_bin,Class_Eco,Class_Eco Plus,Service_Mean,Service_Min,Service_Max,Service_Var,Age_Bin,Distance_Bin,target
743,Male,disloyal Customer,64,Personal Travel,Eco,3302,5,1,2,3,4,2,2,5,5,3,1,5,2,3,0,True,False,3.0714285714285716,1,5,2.2252747252747254,3.0,3.0,0
744,Male,Loyal Customer,82,Personal Travel,Eco,2957,1,1,3,1,2,5,4,5,1,2,4,3,2,1,0,True,False,2.5,1,5,2.269230769230769,4.0,2.0,1
745,Female,Loyal Customer,28,Business travel,Business,886,4,5,4,2,3,5,5,5,3,1,2,2,3,3,1,False,False,3.357142857142857,1,5,1.7857142857142856,1.0,0.0,1
746,Male,Loyal Customer,76,Business travel,Eco,4468,3,5,1,4,3,3,4,1,5,2,2,5,3,3,1,True,False,3.142857142857143,1,5,1.8241758241758246,4.0,4.0,1
747,Male,Loyal Customer,42,Personal Travel,Business,4372,1,4,3,2,5,4,5,2,1,4,3,4,1,5,0,False,False,3.142857142857143,1,5,2.2857142857142856,2.0,4.0,0
748,Male,disloyal Customer,51,Business travel,Eco,3867,1,1,5,2,4,4,1,1,2,1,4,1,2,2,1,True,False,2.2142857142857144,1,5,2.027472527472527,2.0,3.0,0
749,Female,Loyal Customer,42,Business travel,Eco,2978,5,1,3,5,1,1,1,4,1,5,1,3,5,4,1,True,False,2.857142857142857,1,5,3.2087912087912094,2.0,2.0,1
750,Female,Loyal Customer,28,Business travel,Eco,742,2,1,5,2,2,3,3,3,1,5,3,2,3,1,1,True,False,2.5714285714285716,1,5,1.6483516483516483,1.0,0.0,1
751,Male,Loyal Customer,84,Personal Travel,Business,4762,4,1,5,2,2,4,2,3,1,2,3,1,3,2,0,False,False,2.5,1,5,1.5,4.0,4.0,0
752,Female,Loyal Customer,67,Business travel,Eco,765,3,3,5,3,2,5,1,4,1,4,2,5,4,5,1,True,False,3.357142857142857,1,5,2.093406593406593,3.0,0.0,1
753,Female,Loyal Customer,62,Personal Travel,Business,3526,1,2,2,2,2,5,5,4,5,2,5,2,1,2,0,False,False,2.857142857142857,1,5,2.4395604395604398,3.0,3.0,1
754,Female,Loyal Customer,39,Personal Travel,Business,3883,3,2,4,1,1,2,4,3,3,3,1,1,2,3,0,False,False,2.357142857142857,1,4,1.1703296703296704,2.0,3.0,1
755,Female,Loyal Customer,51,Business travel,Business,3801,2,4,3,4,1,2,4,2,1,5,4,4,2,3,1,False,False,2.9285714285714284,1,5,1.60989010989011,2.0,3.0,0
756,Female,Loyal Customer,42,Business travel,Eco,1169,2,3,4,3,5,5,3,2,4,1,3,3,2,4,1,True,False,3.142857142857143,1,5,1.362637362637363,2.0,1.0,1
757,Male,Loyal Customer,26,Business travel,Business,2449,3,1,1,2,4,5,4,2,2,1,1,5,3,1,1,False,False,2.5,1,5,2.269230769230769,1.0,2.0,1
758,Male,Loyal Customer,24,Business travel,Business,4603,4,1,3,1,1,2,1,4,2,1,2,2,1,1,1,False,False,1.8571428571428572,1,4,1.208791208791209,1.0,4.0,0
759,Male,Loyal Customer,44,Business travel,Eco,1312,2,5,4,4,5,4,4,3,2,5,3,4,2,5,1,True,False,3.7142857142857144,2,5,1.2967032967032968,2.0,1.0,1
760,Female,Loyal Customer,73,Personal Travel,Business,1252,3,5,4,3,3,1,1,3,2,4,3,3,5,4,0,False,False,3.142857142857143,1,5,1.5164835164835166,4.0,1.0,0
761,Female,Loyal Customer,29,Business travel,Eco,2611,1,4,1,1,4,2,1,3,2,5,2,3,4,1,1,True,False,2.4285714285714284,1,5,1.9560439560439562,1.0,2.0,0
762,Male,Loyal Customer,22,Personal Travel,Business,243,3,1,5,2,1,4,2,1,1,5,2,4,4,3,0,False,False,2.7142857142857144,1,5,2.21978021978022,0.0,0.0,1
763,Female,Loyal Customer,65,Business travel,Business,2589,3,4,3,5,3,4,3,1,3,1,2,2,2,4,1,False,False,2.857142857142857,1,5,1.3626373626373627,3.0,2.0,1
764,Male,Loyal Customer,75,Business travel,Eco,3328,5,3,3,5,5,4,5,5,4,5,1,3,3,2,1,True,False,3.7857142857142856,1,5,1.7197802197802194,4.0,3.0,1
765,Male,Loyal Customer,74,Business travel,Business,4682,2,2,1,3,1,3,1,1,5,1,1,5,4,4,1,False,False,2.4285714285714284,1,5,2.417582417582418,4.0,4.0,1
766,Male,Loyal Customer,27,Business travel,Business,3305,4,1,5,1,1,3,3,2,4,4,1,1,4,4,1,False,False,2.7142857142857144,1,5,2.21978021978022,1.0,3.0,0
767,Female,Loyal Customer,84,Personal Travel,Eco,4343,4,3,3,4,3,4,5,2,5,3,5,5,4,1,0,True,False,3.642857142857143,1,5,1.478021978021978,4.0,4.0,1
768,Female,Loyal Customer,84,Business travel,Eco,3242,5,1,3,1,1,5,4,2,5,1,3,3,4,5,1,True,False,3.0714285714285716,1,5,2.686813186813187,4.0,3.0,1
769,Male,Loyal Customer,76,Business travel,Eco,3404,4,5,3,5,2,3,3,2,4,2,1,1,2,5,1,True,False,3.0,1,5,2.0,4.0,3.0,0
770,Male,Loyal Customer,18,Business travel,Business,1457,3,4,5,3,1,2,3,5,1,3,5,4,1,1,1,False,False,2.9285714285714284,1,5,2.379120879120879,0.0,1.0,1
771,Male,disloyal Customer,22,Business travel,Business,2813,5,5,1,2,4,3,3,2,2,4,3,1,1,1,1,False,False,2.642857142857143,1,5,2.093406593406593,0.0,2.0,0
772,Male,Loyal Customer,20,Business travel,Eco,4285,1,2,3,1,3,5,4,4,1,3,1,1,3,1,1,True,False,2.357142857142857,1,5,1.9395604395604393,0.0,4.0,0
773,Female,Loyal Customer,67,Business travel,Eco,1457,2,5,4,5,4,1,4,4,2,1,2,1,5,5,1,True,False,3.2142857142857144,1,5,2.6428571428571432,3.0,1.0,0
774,Female,Loyal Customer,77,Personal Travel,Eco,4394,2,1,5,4,5,3,3,4,3,4,4,3,1,1,0,True,False,3.0714285714285716,1,5,1.9175824175824177,4.0,4.0,1
775,Male,Loyal Customer,52,Business travel,Eco,4733,2,5,2,3,4,4,2,1,5,2,1,2,5,2,1,True,False,2.857142857142857,1,5,2.131868131868132,2.0,4.0,0
776,Male,Loyal Customer,38,Personal Travel,Eco,3292,3,1,1,2,2,4,1,3,4,1,4,3,1,2,0,True,False,2.2857142857142856,1,4,1.4505494505494505,1.0,3.0,1
777,Female,disloyal Customer,21,Business travel,Business,400,1,2,4,1,2,4,4,5,3,1,1,2,1,3,1,False,False,2.4285714285714284,1,5,1.956043956043956,0.0,0.0,0
778,Female,Loyal Customer,50,Business travel,Business,823,5,5,3,4,4,1,2,4,2,4,2,4,3,2,1,False,False,3.2142857142857144,1,5,1.5659340659340655,2.0,0.0,1
779,Male,Loyal Customer,23,Business travel,Eco,3110,5,4,2,2,5,5,4,4,1,4,4,4,4,4,1,True,False,3.7142857142857144,1,5,1.45054945054945,0.0,3.0,1
780,Male,Loyal Customer,47,Business travel,Business,167,2,4,1,5,1,2,3,2,4,3,5,4,3,3,1,False,False,3.0,1,5,1.6923076923076923,2.0,0.0,1
781,Male,Loyal Customer,60,Business travel,Business,3936,1,4,5,5,2,5,2,4,5,2,2,4,1,2,1,False,False,3.142857142857143,1,5,2.4395604395604398,3.0,4.0,1
782,Female,Loyal Customer,50,Business travel,Eco,4093,1,5,2,4,4,1,5,2,3,3,4,4,4,4,1,True,False,3.2857142857142856,1,5,1.7582417582417582,2.0,4.0,0
783,Female,Loyal Customer,11,Business travel,Eco,2606,1,5,2,5,4,4,1,2,5,3,4,5,4,2,1,True,False,3.357142857142857,1,5,2.2472527472527473,0.0,2.0,1
784,Female,Loyal Customer,33,Business travel,Business,1637,4,5,4,3,4,5,1,3,2,1,2,3,4,4,1,False,False,3.2142857142857144,1,5,1.7197802197802194,1.0,1.0,1
785,Male,Loyal Customer,84,Business travel,Business,497,4,1,1,4,1,2,4,1,5,4,2,2,5,1,1,False,False,2.642857142857143,1,5,2.554945054945055,4.0,0.0,1
786,Male,Loyal Customer,85,Personal Travel,Business,4815,2,2,4,5,3,4,1,2,1,1,2,4,1,4,0,False,False,2.5714285714285716,1,5,1.9560439560439558,4.0,4.0,1
787,Female,Loyal Customer,49,Business travel,Eco,3457,1,4,4,1,5,2,5,2,3,2,3,5,2,1,1,True,False,2.857142857142857,1,5,2.2857142857142856,2.0,3.0,1
788,Female,Loyal Customer,37,Business travel,Eco Plus,1263,1,1,3,5,3,3,2,3,3,3,5,5,3,4,1,False,True,3.142857142857143,1,5,1.6703296703296706,1.0,1.0,1
789,Male,Loyal Customer,23,Business travel,Business,4925,5,4,5,3,5,2,2,2,1,2,1,5,5,4,1,False,False,3.2857142857142856,1,5,2.5274725274725274,0.0,4.0,1
790,Female,Loyal Customer,60,Business travel,Business,655,5,1,2,2,5,4,3,5,5,4,4,3,3,2,1,False,False,3.4285714285714284,1,5,1.8021978021978025,3.0,0.0,1
791,Female,Loyal Customer,68,Business travel,Eco,3761,2,5,1,2,4,3,2,1,1,4,1,4,2,4,1,True,False,2.5714285714285716,1,5,1.9560439560439562,3.0,3.0,1
792,Male,Loyal Customer,38,Business travel,Business,1851,1,4,5,5,2,4,4,5,4,5,2,5,4,2,1,False,False,3.7142857142857144,1,5,1.9120879120879115,1.0,1.0,1
793,Female,Loyal Customer,46,Business travel,Eco,3041,2,5,5,2,4,4,5,4,1,2,5,5,2,4,1,True,False,3.5714285714285716,1,5,2.1098901098901095,2.0,3.0,1
794,Male,disloyal Customer,19,Business travel,Eco Plus,2757,5,4,1,5,1,3,3,1,5,1,5,4,3,5,1,False,True,3.2857142857142856,1,5,2.835164835164835,0.0,2.0,1
795,Male,Loyal Customer,41,Business travel,Business,2895,5,3,5,3,5,2,4,4,1,2,3,3,2,3,1,False,False,3.2142857142857144,1,5,1.565934065934066,2.0,2.0,1
796,Male,Loyal Customer,11,Business travel,Eco,2429,4,1,3,2,2,1,4,2,2,3,2,5,1,2,1,True,False,2.4285714285714284,1,5,1.4945054945054947,0.0,2.0,0
797,Male,Loyal Customer,79,Business travel,Business,2059,2,3,5,1,5,1,4,3,1,4,4,2,2,2,1,False,False,2.7857142857142856,1,5,2.0274725274725265,4.0,2.0,0
798,Male,Loyal Customer,35,Business travel,Business,1701,2,1,3,5,5,1,1,5,1,4,3,1,1,1,1,False,False,2.4285714285714284,1,5,2.879120879120879,1.0,1.0,1
799,Male,Loyal Customer,76,Business travel,Eco,2893,1,2,2,2,4,1,4,4,5,2,2,1,2,5,1,True,False,2.642857142857143,1,5,2.093406593406593,4.0,2.0,1
800,Male,Loyal Customer,31,Personal Travel,Business,1580,1,4,2,3,2,5,1,2,4,2,3,1,1,1,0,False,False,2.2857142857142856,1,5,1.7582417582417587,1.0,1.0,1
801,Female,disloyal Customer,28,Business travel,Eco Plus,1202,4,2,4,3,2,1,2,5,4,2,1,3,1,5,1,False,True,2.7857142857142856,1,5,2.0274725274725274,1.0,1.0,1
802,Male,Loyal Customer,72,Business travel,Eco,3376,3,2,3,1,5,3,1,5,5,3,2,5,2,5,1,True,False,3.2142857142857144,1,5,2.335164835164835,4.0,3.0,0
803,Male,Loyal Customer,51,Business travel,Business,1399,3,1,2,3,2,1,4,4,5,3,4,1,5,4,1,False,False,3.0,1,5,2.0,2.0,1.0,1
804,Female,Loyal Customer,75,Personal Travel,Business,3979,3,3,5,3,2,4,5,2,5,1,4,1,4,1,0,False,False,3.0714285714285716,1,5,2.2252747252747254,4.0,4.0,1
805,Female,disloyal Customer,78,Business travel,Business,1635,2,5,1,2,4,1,5,3,2,2,2,4,4,3,1,False,False,2.857142857142857,1,5,1.8241758241758244,4.0,1.0,1
806,Female,Loyal Customer,7,Business travel,Business,177,2,1,1,5,3,2,2,4,3,1,3,5,4,5,1,False,False,2.9285714285714284,1,5,2.2252747252747254,0.0,0.0,1
807,Male,disloyal Customer,50,Business travel,Business,2931,5,5,3,4,1,3,4,5,1,5,5,5,1,5,1,False,False,3.7142857142857144,1,5,2.6813186813186816,2.0,2.0,1
808,Female,Loyal Customer,81,Business travel,Business,3510,2,2,4,3,3,3,1,5,5,3,2,4,4,2,1,False,False,3.0714285714285716,1,5,1.4560439560439562,4.0,3.0,1
809,Male,disloyal Customer,45,Business travel,Business,2821,2,5,5,3,2,5,5,1,5,4,4,5,1,4,1,False,False,3.642857142857143,1,5,2.401098901098901,2.0,2.0,1
810,Male,Loyal Customer,60,Business travel,Eco,3727,2,3,3,4,5,4,3,2,5,5,1,2,5,3,1,True,False,3.357142857142857,1,5,1.7857142857142858,3.0,3.0,1
811,Male,disloyal Customer,81,Personal Travel,Eco,1632,4,1,1,3,1,3,4,1,4,4,4,3,2,5,0,True,False,2.857142857142857,1,5,1.9780219780219783,4.0,1.0,1
812,Male,Loyal Customer,35,Business travel,Eco,337,2,3,3,2,1,2,4,3,5,5,5,4,2,2,1,True,False,3.0714285714285716,1,5,1.763736263736264,1.0,0.0,1
813,Female,disloyal Customer,60,Personal Travel,Business,2096,1,3,5,2,5,1,3,4,1,1,4,1,1,1,0,False,False,2.357142857142857,1,5,2.554945054945055,3.0,2.0,0
814,Female,Loyal Customer,22,Personal Travel,Business,3527,1,1,2,4,1,3,5,5,5,1,5,5,1,5,0,False,False,3.142857142857143,1,5,3.516483516483516,0.0,3.0,0
815,Male,Loyal Customer,26,Business travel,Eco,377,5,3,5,3,5,2,3,2,1,3,2,2,5,2,1,True,False,3.0714285714285716,1,5,1.9175824175824177,1.0,0.0,1
816,Male,Loyal Customer,52,Business travel,Business,3189,4,4,2,3,1,1,2,5,2,4,4,2,4,1,1,False,False,2.7857142857142856,1,5,1.8736263736263732,2.0,3.0,1
817,Male,Loyal Customer,73,Business travel,Business,623,1,4,2,5,3,5,1,1,3,5,3,3,5,4,1,False,False,3.2142857142857144,1,5,2.3351648351648353,4.0,0.0,1
818,Female,Loyal Customer,71,Business travel,Eco,4375,4,4,2,3,1,3,1,1,4,2,3,2,2,1,1,True,False,2.357142857142857,1,4,1.324175824175824,4.0,4.0,1
819,Male,Loyal Customer,64,Business travel,Eco,4318,4,5,3,2,4,3,5,4,1,2,4,5,2,5,1,True,False,3.5,1,5,1.8076923076923077,3.0,4.0,1
820,Male,Loyal Customer,59,Personal Travel,Eco,3222,5,3,1,1,5,2,3,2,2,3,4,5,4,3,0,True,False,3.0714285714285716,1,5,1.9175824175824177,3.0,3.0,0
821,Female,Loyal Customer,7,Personal Travel,Business,4675,4,1,3,1,1,4,4,2,3,4,1,2,2,1,0,False,False,2.357142857142857,1,4,1.6318681318681316,0.0,4.0,1
822,Female,disloyal Customer,72,Business travel,Eco,1897,2,1,1,1,5,5,4,4,3,2,4,5,1,3,1,True,False,2.9285714285714284,1,5,2.5329670329670333,4.0,1.0,1
823,Male,Loyal Customer,35,Business travel,Eco,2231,4,5,5,1,4,4,4,1,3,3,1,5,2,3,1,True,False,3.2142857142857144,1,5,2.1813186813186816,1.0,2.0,1
824,Female,disloyal Customer,76,Personal Travel,Eco,915,5,1,4,3,1,3,2,1,1,3,1,1,3,1,0,True,False,2.142857142857143,1,5,1.8241758241758248,4.0,0.0,1
825,Female,Loyal Customer,14,Personal Travel,Eco,2794,5,4,5,3,1,4,2,1,2,4,1,4,4,4,0,True,False,3.142857142857143,1,5,2.131868131868132,0.0,2.0,1
826,Male,Loyal Customer,35,Personal Travel,Eco,542,5,3,3,5,4,1,4,5,5,2,1,5,4,1,0,True,False,3.4285714285714284,1,5,2.5714285714285716,1.0,0.0,0
827,Female,Loyal Customer,57,Business travel,Eco,3240,1,1,3,3,4,5,5,3,2,2,2,5,4,2,1,True,False,3.0,1,5,2.0,3.0,3.0,1
828,Male,Loyal Customer,39,Business travel,Business,242,2,1,1,1,4,4,2,1,2,2,3,3,3,3,1,False,False,2.2857142857142856,1,4,1.1428571428571426,2.0,0.0,0
829,Female,Loyal Customer,9,Business travel,Eco,4387,1,2,3,4,5,1,2,3,2,1,1,4,5,5,1,True,False,2.7857142857142856,1,5,2.4890109890109895,0.0,4.0,0
830,Male,Loyal Customer,66,Business travel,Eco,1510,3,2,2,4,4,2,1,3,1,2,3,4,1,3,1,True,False,2.5,1,4,1.1923076923076923,3.0,1.0,0
831,Male,Loyal Customer,41,Business travel,Eco,4573,2,2,3,2,5,4,1,2,1,5,1,4,4,5,1,True,False,2.9285714285714284,1,5,2.3791208791208796,2.0,4.0,1
832,Male,Loyal Customer,75,Business travel,Business,634,4,3,1,2,3,5,5,4,1,1,3,2,2,2,1,False,False,2.7142857142857144,1,5,1.9120879120879122,4.0,0.0,1
833,Female,disloyal Customer,82,Business travel,Business,1816,5,4,1,3,1,1,2,5,2,1,4,1,1,2,1,False,False,2.357142857142857,1,5,2.401098901098901,4.0,1.0,0
834,Male,disloyal Customer,26,Business travel,Eco,3464,3,4,2,4,1,4,2,3,1,1,4,1,2,2,1,True,False,2.4285714285714284,1,4,1.4945054945054947,1.0,3.0,0
835,Female,Loyal Customer,79,Business travel,Eco,1132,2,4,1,1,2,2,3,5,3,1,3,3,1,1,1,True,False,2.2857142857142856,1,5,1.6043956043956047,4.0,1.0,0
836,Male,Loyal Customer,45,Business travel,Eco Plus,3442,1,3,4,1,3,4,5,2,1,3,1,4,1,3,1,False,True,2.5714285714285716,1,5,1.9560439560439562,2.0,3.0,1
837,Male,Loyal Customer,10,Business travel,Eco,1510,5,3,5,1,4,1,5,1,4,5,2,4,2,5,1,True,False,3.357142857142857,1,5,2.7087912087912085,0.0,1.0,1
838,Female,Loyal Customer,25,Business travel,Eco,4600,1,2,3,3,4,4,3,3,1,4,3,5,2,2,1,True,False,2.857142857142857,1,5,1.3626373626373625,1.0,4.0,1
839,Male,Loyal Customer,51,Business travel,Eco,1272,2,1,4,3,3,5,3,4,1,2,5,2,1,2,1,True,False,2.7142857142857144,1,5,1.9120879120879122,2.0,1.0,1
840,Male,Loyal Customer,49,Personal Travel,Eco,988,2,5,3,5,4,3,1,2,1,1,2,2,4,5,0,True,False,2.857142857142857,1,5,2.285714285714286,2.0,0.0,1
841,Female,Loyal Customer,19,Business travel,Eco,3438,3,5,4,1,2,1,5,5,1,4,5,3,2,3,1,True,False,3.142857142857143,1,5,2.4395604395604398,0.0,3.0,1
842,Male,disloyal Customer,19,Business travel,Eco,4617,4,1,3,1,5,1,5,1,4,3,3,1,3,3,1,True,False,2.7142857142857144,1,5,2.2197802197802194,0.0,4.0,1
843,Male,Loyal Customer,66,Business travel,Business,1741,1,2,2,3,1,1,3,5,5,4,1,4,3,5,1,False,False,2.857142857142857,1,5,2.4395604395604398,3.0,1.0,1
844,Male,Loyal Customer,63,Personal Travel,Business,571,3,1,1,3,3,1,4,4,1,1,5,3,1,4,0,False,False,2.5,1,5,2.1153846153846154,3.0,0.0,0
845,Male,Loyal Customer,58,Business travel,Eco,3040,5,1,1,5,1,4,4,3,3,5,3,2,5,3,1,True,False,3.2142857142857144,1,5,2.335164835164835,3.0,3.0,1
846,Female,Loyal Customer,59,Business travel,Business,646,4,5,2,5,5,5,1,4,4,4,2,2,1,5,1,False,False,3.5,1,5,2.423076923076923,3.0,0.0,0
847,Female,Loyal Customer,49,Business travel,Business,4826,3,2,4,2,3,2,4,5,5,1,1,2,1,5,1,False,False,2.857142857142857,1,5,2.2857142857142856,2.0,4.0,1
848,Male,disloyal Customer,78,Business travel,Business,3697,1,3,5,4,5,5,4,5,1,1,5,4,4,2,1,False,False,3.5,1,5,2.576923076923077,4.0,3.0,1
849,Female,Loyal Customer,78,Business travel,Business,2925,2,5,4,1,4,1,4,4,5,2,3,4,4,5,1,False,False,3.4285714285714284,1,5,1.9560439560439562,4.0,2.0,1
850,Male,disloyal Customer,48,Business travel,Business,3823,5,3,1,1,4,4,2,4,3,2,1,4,5,1,1,False,False,2.857142857142857,1,5,2.285714285714286,2.0,3.0,0
851,Female,Loyal Customer,32,Personal Travel,Business,463,1,2,5,5,4,4,1,4,4,5,1,5,5,2,0,False,False,3.4285714285714284,1,5,2.725274725274725,1.0,0.0,1
852,Male,Loyal Customer,29,Business travel,Eco Plus,2266,4,1,3,5,5,1,3,1,4,2,4,1,5,2,1,False,True,2.9285714285714284,1,5,2.5329670329670333,1.0,2.0,0
853,Male,Loyal Customer,49,Personal Travel,Eco,3409,4,4,5,2,5,4,4,5,5,5,1,2,5,3,0,True,False,3.857142857142857,1,5,1.8241758241758244,2.0,3.0,1
854,Male,Loyal Customer,83,Personal Travel,Business,645,2,4,4,4,5,1,2,2,1,3,3,2,5,4,0,False,False,3.0,1,5,1.8461538461538463,4.0,0.0,1
855,Male,disloyal Customer,34,Business travel,Business,3340,2,2,2,2,1,5,4,1,2,3,2,5,1,3,1,False,False,2.5,1,5,1.8076923076923077,1.0,3.0,1
856,Male,disloyal Customer,15,Personal Travel,Eco,4829,5,4,3,4,5,3,2,1,4,2,4,2,1,1,0,True,False,2.9285714285714284,1,5,2.0714285714285716,0.0,4.0,0
857,Male,Loyal Customer,26,Business travel,Business,2036,5,3,4,1,4,4,1,1,2,3,3,2,3,2,1,False,False,2.7142857142857144,1,5,1.6043956043956045,1.0,2.0,1
858,Female,Loyal Customer,62,Business travel,Eco,1062,2,4,3,2,2,1,4,2,4,4,3,4,3,2,1,True,False,2.857142857142857,1,4,1.054945054945055,3.0,1.0,0
859,Male,Loyal Customer,45,Business travel,Eco,3105,2,2,5,5,5,1,2,4,1,4,3,4,2,5,1,True,False,3.2142857142857144,1,5,2.335164835164835,2.0,3.0,1
860,Female,disloyal Customer,57,Business travel,Eco,3906,4,2,1,2,2,4,5,5,1,4,5,1,1,4,1,True,False,2.9285714285714284,1,5,2.686813186813187,3.0,4.0,1
861,Male,Loyal Customer,18,Business travel,Business,982,2,3,4,2,4,2,5,3,4,3,5,2,5,4,1,False,False,3.4285714285714284,2,5,1.3406593406593408,0.0,0.0,1
862,Female,Loyal Customer,85,Business travel,Eco,3940,3,4,2,1,5,1,2,3,5,4,2,3,2,5,1,True,False,3.0,1,5,2.0,4.0,4.0,0
863,Female,Loyal Customer,61,Business travel,Business,970,1,4,5,5,1,4,4,5,1,5,3,2,4,1,1,False,False,3.2142857142857144,1,5,2.7967032967032965,3.0,0.0,1
864,Female,Loyal Customer,84,Business travel,Eco Plus,4711,2,1,4,5,1,1,4,2,1,1,5,2,1,4,1,False,True,2.4285714285714284,1,5,2.5714285714285716,4.0,4.0,1
865,Male,Loyal Customer,17,Business travel,Eco,3085,5,5,2,3,2,2,1,3,3,2,5,1,3,2,1,True,False,2.7857142857142856,1,5,1.8736263736263736,0.0,3.0,1
866,Male,Loyal Customer,32,Business travel,Business,965,3,2,4,3,1,3,1,1,1,5,5,3,1,1,1,False,False,2.4285714285714284,1,5,2.2637362637362637,1.0,0.0,0
867,Female,disloyal Customer,48,Business travel,Business,4409,5,1,5,3,1,2,3,3,3,4,2,2,1,3,1,False,False,2.7142857142857144,1,5,1.7582417582417582,2.0,4.0,0
868,Male,Loyal Customer,33,Business travel,Business,3303,3,2,4,1,1,5,1,5,1,1,2,3,1,3,1,False,False,2.357142857142857,1,5,2.2472527472527473,1.0,3.0,0
869,Female,Loyal Customer,17,Personal Travel,Eco,2997,2,1,3,2,4,4,4,1,1,2,3,4,1,1,0,True,False,2.357142857142857,1,4,1.6318681318681318,0.0,2.0,0
870,Male,disloyal Customer,44,Business travel,Business,2344,1,5,5,5,1,2,3,3,5,5,4,4,4,2,1,False,False,3.5,1,5,2.269230769230769,2.0,2.0,0
871,Female,Loyal Customer,49,Personal Travel,Eco,118,5,1,4,5,3,3,1,5,5,2,3,3,3,3,0,True,False,3.2857142857142856,1,5,1.9120879120879115,2.0,0.0,1
872,Female,disloyal Customer,25,Business travel,Business,741,3,2,1,2,5,1,2,2,1,3,5,2,1,2,1,False,False,2.2857142857142856,1,5,1.758241758241758,1.0,0.0,0
873,Male,Loyal Customer,70,Business travel,Eco,3183,4,4,4,5,1,4,5,5,4,4,5,3,4,5,1,True,False,4.071428571428571,1,5,1.148351648351649,4.0,3.0,1
874,Female,Loyal Customer,12,Business travel,Eco,429,2,2,3,2,1,2,1,2,4,5,1,3,2,4,1,True,False,2.4285714285714284,1,5,1.4945054945054947,0.0,0.0,1
875,Male,disloyal Customer,52,Business travel,Eco,965,1,3,2,1,1,3,1,1,1,5,3,4,1,1,1,True,False,2.0,1,5,1.8461538461538463,2.0,0.0,1
876,Female,Loyal Customer,48,Business travel,Eco,873,2,3,2,1,3,2,2,5,4,1,5,3,4,4,1,True,False,2.9285714285714284,1,5,1.763736263736264,2.0,0.0,0
877,Female,Loyal Customer,71,Personal Travel,Business,4587,4,3,2,1,1,5,4,4,1,1,5,5,5,5,0,False,False,3.2857142857142856,1,5,2.9890109890109886,4.0,4.0,0
878,Male,Loyal Customer,78,Business travel,Business,4832,1,3,1,2,1,4,2,4,5,1,4,5,2,3,1,False,False,2.7142857142857144,1,5,2.21978021978022,4.0,4.0,1
879,Male,Loyal Customer,65,Personal Travel,Eco,2454,4,5,3,2,5,1,1,4,2,2,1,4,3,2,0,True,False,2.7857142857142856,1,5,2.027472527472527,3.0,2.0,1
880,Male,Loyal Customer,58,Personal Travel,Business,3438,2,4,5,4,3,3,4,4,3,4,3,2,1,2,0,False,False,3.142857142857143,1,5,1.2087912087912087,3.0,3.0,1
881,Female,Loyal Customer,53,Personal Travel,Business,3618,3,4,2,5,3,2,3,4,4,2,2,2,1,5,0,False,False,3.0,1,5,1.5384615384615385,2.0,3.0,1
882,Male,disloyal Customer,13,Personal Travel,Business,3042,2,2,3,5,1,4,1,2,4,4,3,4,4,1,0,False,False,2.857142857142857,1,5,1.8241758241758246,0.0,3.0,0
883,Female,Loyal Customer,17,Business travel,Business,2667,2,1,4,4,3,2,2,5,5,5,3,2,3,4,1,False,False,3.2142857142857144,1,5,1.7197802197802199,0.0,2.0,1
884,Female,Loyal Customer,67,Business travel,Business,1774,2,2,1,4,2,4,3,1,4,2,4,1,5,3,1,False,False,2.7142857142857144,1,5,1.758241758241758,3.0,1.0,1
885,Male,Loyal Customer,74,Business travel,Eco,2783,5,2,3,1,3,5,5,4,1,2,3,5,2,1,1,True,False,3.0,1,5,2.4615384615384617,4.0,2.0,1
886,Male,Loyal Customer,31,Business travel,Business,3480,4,2,3,4,3,2,3,4,1,2,4,1,3,5,1,False,False,2.9285714285714284,1,5,1.456043956043956,1.0,3.0,0
887,Female,Loyal Customer,18,Business travel,Eco,839,4,2,5,2,3,5,2,1,2,3,4,1,1,5,1,True,False,2.857142857142857,1,5,2.2857142857142856,0.0,0.0,1
888,Female,disloyal Customer,32,Personal Travel,Business,1645,4,4,3,3,4,3,3,1,2,4,5,1,4,2,0,False,False,3.0714285714285716,1,5,1.4560439560439562,1.0,1.0,1
889,Male,Loyal Customer,18,Business travel,Eco,4664,5,1,5,2,4,5,2,4,2,4,2,4,5,3,1,True,False,3.4285714285714284,1,5,1.9560439560439564,0.0,4.0,1
890,Male,Loyal Customer,49,Business travel,Business,2359,3,2,1,4,4,4,1,2,1,2,4,1,4,1,1,False,False,2.4285714285714284,1,4,1.8021978021978018,2.0,2.0,1
891,Male,Loyal Customer,57,Business travel,Eco,1235,2,4,1,5,3,3,4,1,2,3,1,3,2,2,1,True,False,2.5714285714285716,1,5,1.4945054945054947,3.0,1.0,1
892,Male,Loyal Customer,43,Business travel,Eco,973,3,2,4,2,2,2,5,5,2,2,1,2,3,3,1,True,False,2.7142857142857144,1,5,1.4505494505494503,2.0,0.0,1
